UserId,BusinessId,Pred_rating
vGkha82V8Y9fog6iddlTQA,eAc9Vd6loOgRQolMXQt6FA,2.5
vGkha82V8Y9fog6iddlTQA,hBilPpw8kU0Q0MokOjOw3w,1.9
vGkha82V8Y9fog6iddlTQA,XC06xxb7FFYsXcI2E38IIw,3.0652441916890134
vGkha82V8Y9fog6iddlTQA,zJCbSgXWFWwvKiIRFFuiTA,4.0
vGkha82V8Y9fog6iddlTQA,8Y5p2IQMLX6QjGPzxanexg,2.3
vGkha82V8Y9fog6iddlTQA,3oTVApC-eUzpGjrOVxIr5g,1.8980399954603397
vGkha82V8Y9fog6iddlTQA,M9fOuiesoUSaouOqNQ3U2w,1.9
vGkha82V8Y9fog6iddlTQA,twrfUEK_7kTOLOL96oPYyw,3.0
kori2lN_e3HDywJsE0BzjQ,QsJ6orXv_VB7xz-MpqHzSQ,3.4285714285714284
UT8ii8gw0cmw5F4tYFC5xQ,nnDLapJk1z2NJE0-XzwMlQ,4.80289192816388
nl7ZhSW4m6xiOpYNz5C0Hw,NvKNe9DnQavC9GstglcBJQ,2.994000827758118
nl7ZhSW4m6xiOpYNz5C0Hw,tIrzcjC5_oBpY6R0G64z5g,3.592050551442538
5kGjN-DcuD4eR8XnjEXnkA,m7ommfJFalI47UksyX04Iw,3.927843031822878
5kGjN-DcuD4eR8XnjEXnkA,u_ieGAM5D9uO2L0rBN4pbA,3.4684339055485682
5kGjN-DcuD4eR8XnjEXnkA,euWyaxSivAml1R_lC8Tp8w,3.534105820998005
TXLFR5jwkaPUr9nJFZV1fQ,uXIuRu-BANuzBkzKtu3XnA,1.0508456269550048
HKtE9XZ8yFvUMNDP2kds6A,sYfHxCqHpIX2HnDhw0JRAA,4.0
wxYE5559PuF_qR-egtGFxA,Pob7ibbNT29--69nxXEP2g,2.7862523348380503
wxYE5559PuF_qR-egtGFxA,H8qpFitIesth86zqR4cwYg,2.613020623194226
wxYE5559PuF_qR-egtGFxA,AT_xDv2Lm5K7VtER1fp-SA,3.0292754759595897
UqoGuABfR5G7bbgIBzxNnQ,eAc9Vd6loOgRQolMXQt6FA,1.7493133229705904
UqoGuABfR5G7bbgIBzxNnQ,GJ_bXUPv672YwNg4TneJog,1.3226364275027342
gmPVXom7TNG4lxdsQzZnxQ,MVIthKWqwkQz0dai7LkVzQ,-0.8056131569863924
TvZ6zamTL18AVW56Z3nSQA,N0apJkxIem2E8irTBRKnHw,4.4417673103624695
dt7hSz_Uh8-PdIlvefVwbQ,OVTZNSkSfbl3gVB9XQIJfw,2.0
b9u0Xk3zeXBYcK8P9jMh4Q,YzlgswAwmpkMQifS3-YQTw,-0.030185749862665236
Dh4HFUiw9Ip5wFQM_kEbbw,bhqOSajw2x1NLQxijsDVcg,4.7
Dh4HFUiw9Ip5wFQM_kEbbw,WJ3QwG9YKvkVkAy-CgZy4g,4.88888888888889
Dh4HFUiw9Ip5wFQM_kEbbw,C3PVq7UpeHd6nz1_e-AtkA,4.79357118957925
Dh4HFUiw9Ip5wFQM_kEbbw,HkHTdTvzbn-bmeQv_-2u0Q,4.583140203598587
Dh4HFUiw9Ip5wFQM_kEbbw,nKeGPmH5dYNVL5AyAItuKg,4.9
Dh4HFUiw9Ip5wFQM_kEbbw,h36qA5gnNTgByhxWx1aH-Q,4.797101641546637
xQw102i6LIZ49e4Jqm6AYw,_2X_W0Tf5-RXyGabxVwiGg,5.0
mPb_rzKd8JoapJB9dkEjdg,3qTSOuJ-ZyU1L7o62KHSIg,3.0000000000000004
0wArRCmvQKjwp2VDwR_a4g,mm2wLW24ESxNIEL2bjseaQ,5.0
lZzKS-UOJCP4AMYiLIq3MA,ZeeWNTA3wpabS_0Y1We7DA,5.0
7D7y8xZJ2H8rjXgjsL1-Cg,rYq0k33eJxISVP1ufx6Kmw,4.004206406512001
7D7y8xZJ2H8rjXgjsL1-Cg,kmOeRAvOL1oR6Z-4Ggdx6w,4.0264179753203955
7D7y8xZJ2H8rjXgjsL1-Cg,XL33UIY33sl3eyr1hyDxMQ,4.0
26DOUgQxqVO1nxSLDXk00A,1Df5WnLX3DqN6ymlhqznaQ,5.0
MWKlp-Ciyj6Ol_OXdumNCQ,RqwuaHAybTqbkmGe1RZLXQ,2.0
ltSmOwuKNmUBK3VH-XOpBg,Hz1F5uruPe1kCsf5PIA6Sg,-0.3891607044314876
G66J4Z0l0kXBKBhbgqm1IA,bsrj9_hFAql3dlSf244zpg,2.3694548960312583
G66J4Z0l0kXBKBhbgqm1IA,--9e1ONYQuAa-CB_Rrw7Tw,3.632654406126925
G66J4Z0l0kXBKBhbgqm1IA,hXY9Yq0nOLgHsWLbjam--A,2.3527358987260634
nrinz-D7RwiFs8zIpeAAaQ,a9DXKepcU3EnNNZ3G48QPQ,5.000000000000001
HVCFAuGla1BN9Vql1tke1A,Lf5qFOWu5qg1zHYkZQgeNQ,-1.9999999999999996
HIVd9EOOJTV22fqfv6wP1A,wl0QZqAzr1DelslQ02JGCQ,4.569090122007255
IUjpVa4wQz_DJmsfvo-3Fg,PgJgpW4TKQ8IoALH2Yq-zA,0.533511397715095
MQgm8BtxS-_W-unU4y0OxQ,5LNZ67Yw9RD6nf4_UhXOjw,4.446632832049038
5UuwCCGCFIQ9UR4OVj02Xg,El4FC8jcawUVgw_0EIcbaQ,4.764026797147949
zT9WFNJXeQZBA-WJMsV4Zw,AUv2UoAAi7VASJ6VK5lOlw,3.789980520271444
zT9WFNJXeQZBA-WJMsV4Zw,rFb9J1njudA6j7zym5hL1Q,4.0
zT9WFNJXeQZBA-WJMsV4Zw,K6XIGkyk7-fuOQtA8i7p6A,3.4925073692772743
zT9WFNJXeQZBA-WJMsV4Zw,V3gCqDlgMA7bkswtZ9Uuww,3.9312869061060773
zT9WFNJXeQZBA-WJMsV4Zw,Q54L22dIBrnRjSBsjwbOoQ,3.5737933077316164
zT9WFNJXeQZBA-WJMsV4Zw,KWojrEKjUqHCRI5HO7pB4g,3.2253826078916634
zT9WFNJXeQZBA-WJMsV4Zw,NMMu2D_MBnfF5jpd--vGWA,3.658119702656458
o1zbHm8S3YyWrCHZ_UGtRg,5shgJB7a-2_gdnzc0gsOtg,5.0
fBP8BpYYKqHdLrhkaiM5sg,WG3zvUktE1l3llwq3PPVVg,3.00041963466832
_qoytQY0NZ0DxVJJyY2OzA,KskYqH1Bi7Z_61pH6Om8pg,1.8661833566552186
GJbBBd2Ie7i1gnwPiyYRVQ,RJNAeNA-209sctUO0dmwuA,3.607578600939027
GJbBBd2Ie7i1gnwPiyYRVQ,Xny0n0s98TpP82sQxfgIMQ,5.0
GJbBBd2Ie7i1gnwPiyYRVQ,-1xuC540Nycht_iWFeJ-dw,4.404187410180275
GJbBBd2Ie7i1gnwPiyYRVQ,RMkBZDwEbcv5Ctd-a2A0Lw,3.8640020938037685
GJbBBd2Ie7i1gnwPiyYRVQ,eab04KSBbf30FqB4cH8erQ,3.8270585712375187
GJbBBd2Ie7i1gnwPiyYRVQ,Wfl_ch21ojyHsPnkvvnstw,5.000000000000001
GJbBBd2Ie7i1gnwPiyYRVQ,tSzIHI6ioblP1WEQAQNbhw,2.9
--4q8EyqThydQm-eKZpS-A,HJFKqzhV4n4ZWepneOzFhQ,4.0
--4q8EyqThydQm-eKZpS-A,cyV6Y8eOgpDTtdJQnB6FaA,2.046745781122057
2rVy6kqWU03H7rC0QAkNrg,4JNXUYY8wbaaDmk3BPzlWw,3.868662263505713
Nw1Qu1V8KcFj8fBA3H2qUw,X2f2s37_cFKo4xpzGFqk1w,3.0
_IMx8OMojAFTe613HJ5Eag,dn_ipqbm7_jUz5X3rDez_A,3.9273611148804277
_IMx8OMojAFTe613HJ5Eag,X-b4-QvZLENnf3yFwhpSXQ,4.38429919111713
tbPa4oCUsLuCjvxBddGC7A,OllK5_S-7svgSwbUfx1xYA,2.5342820082915156
m50WkxQlYHxrqCFy-G7YrA,d1Gi4UB2Ay3pfYb0QvJM_w,2.0
vPw0gHjjFRzklcekC5qlgw,DkYS3arLOhA8si5uUEmHOw,3.296185871626367
YzkWCy9kWdygnxXQZ2Q3lg,KMjpXsJFNiqE18orsi4stQ,2.6189396680907255
DtnH690w5H1Yb681egz5wA,yUkOP3Tmdp1pWA7p3zHboQ,3.0103910650729895
DtnH690w5H1Yb681egz5wA,NJ0RzuWd5xDqfJejYQZ65g,4.258878037106063
DtnH690w5H1Yb681egz5wA,4pKPiKAX9qm8TU-bOt7Pmw,4.0438865221159155
DtnH690w5H1Yb681egz5wA,7T2Dx26gYKPMFmAWwHgnOA,4.21154169841127
PVfrTCGohPPn1lDdF3rkZA,yz3JQk5Lqbin8mtNfDcy_w,4.464466648087429
Zuwoq9rt5kbO48B59QJiRw,WAvBDsUGa_nzmcwfc42Qng,3.25
HikPdCQGk1mk5JsPjur7Nw,KoZVFpkJzoNt4DCxi5Fzww,3.9
HikPdCQGk1mk5JsPjur7Nw,XOkqRJBS6HwTVlrCACAZFw,3.1
HikPdCQGk1mk5JsPjur7Nw,XvUu2SolFWL94EPEBrjEYQ,3.7
HikPdCQGk1mk5JsPjur7Nw,rgmlFQCjaLLNOyEQki_T8g,4.1
HikPdCQGk1mk5JsPjur7Nw,urkVZybwRNeOeu5vB2zUIg,4.333333333333334
HikPdCQGk1mk5JsPjur7Nw,mw2TffuWp9kEDd4EPPZ4aw,4.0
HikPdCQGk1mk5JsPjur7Nw,x5yBZsTnFb1ah75XRXJz9Q,2.9762552914142506
HikPdCQGk1mk5JsPjur7Nw,dp9haMgS5RZ6i1kQq_oS5A,3.7
HikPdCQGk1mk5JsPjur7Nw,R8ft_fn8y9ejKoYnQwdByg,4.5
HikPdCQGk1mk5JsPjur7Nw,JK_DiDwbl7HX5OhCAh3h4g,4.2
HikPdCQGk1mk5JsPjur7Nw,_cw6R0-LkmTMTb8_FML6zw,4.5
HikPdCQGk1mk5JsPjur7Nw,m6NIoPM9vhhevZBdF79R1A,3.4
HikPdCQGk1mk5JsPjur7Nw,BS0GcQ1kUag8YJ2qcBH2lQ,3.7
HikPdCQGk1mk5JsPjur7Nw,ryF2_VC8OSNoe3VlA3bbkw,4.5
pRZw2ZXFEWiC_mkCX7JaBA,Ht-_i0UAq7YDBaqJwcQMdQ,5.0
FqPeovGR2u5M3xnE2fTKlA,FCUVjQf762no86Uzcbv1Tg,3.3137213281944273
FqPeovGR2u5M3xnE2fTKlA,oS96aJIHFWcFAlGHKKXjaw,3.5175235411164216
kzaWUwXdTSPOBKK7qtFZpQ,_qA2HPqgLiBc-M4wRyml0g,3.0
kzaWUwXdTSPOBKK7qtFZpQ,nYpxA8exNB1VPuM7XYS7fg,4.2586635874200685
kzaWUwXdTSPOBKK7qtFZpQ,tkSk6jdenjbYEcqSchFR7g,4.0
kzaWUwXdTSPOBKK7qtFZpQ,Tc1ly-0VLk3AaoMb7CrlVA,3.7457419856490963
WMRps9EKpufdME9nA67cRA,PeATTp15Y_ExaN6mR1dmKw,3.3333333333333335
7qOk1bh79tEvdJ0qMu2KJQ,N0apJkxIem2E8irTBRKnHw,3.453532518736589
MHRYuAcLnL2-5k-iiokVBw,8CNNs7jFv0yVptAvnga4xQ,3.285714285714286
A2l6pDAwA5SkfuOd7E_npw,Zn1XufFEiIGLu7-4x4jesg,3.8333333333333335
A2l6pDAwA5SkfuOd7E_npw,WPkRg0eaJZFbyXm0uNb1ZA,3.647077797933726
A2l6pDAwA5SkfuOd7E_npw,3PsmvwxetLz1Tzb-6mNhgA,2.3
A2l6pDAwA5SkfuOd7E_npw,gG9z6zr_49LocyCTvSFg0w,2.162028608492578
A2l6pDAwA5SkfuOd7E_npw,sVqV9lzvx98kWU39Fn4c6w,4.224009237739796
A2l6pDAwA5SkfuOd7E_npw,WUiDaFQRZ8wKYGLvmjFjAw,3.8578133495430853
wtUwFJFfFBJ4FR59QcptHA,K7lWdNUhCbcnEvI0NhGewg,2.5007417241932477
OmhrlGSvuMWE368G1DJSHA,JWldS1fDDZzLQkMgBJ4yUA,2.0
_4DfVJPZGNObcAh4zR4rMg,iCQpiavjjPzJ5_3gPD5Ebg,4.015216714794422
AZbvRZOZBCmtLdnS6JaLDg,NYf9TKBKPpa1wkA_uwIlfg,2.2360537990949605
AZbvRZOZBCmtLdnS6JaLDg,uvPv-iPbOtp0Zhgzwn0A3w,3.8164682037951505
dVeuMy7LKmXdSorwZ7z78g,ujHiaprwCQ5ewziu0Vi9rw,4.2906988595045155
dVeuMy7LKmXdSorwZ7z78g,BH9z7IJ4zydAqgwsbqoVZQ,3.2836081904967376
xIlGiNt1LBWpJ1TxfDPjoQ,7ADjU1ZmRfUeMebjbYU3kw,2.094565144096839
zfYbNsQF0o6x80nAMo6Vxw,WUq8HJHIZU4uteB154XN7w,5.0
ReQdzKqmWB00pkQvSnXkBQ,3GLWwjU3Ku_2EWuJ71hxqg,1.2377914337217035
2XsWYrPTW0FQTDuQnJHWZw,bsrj9_hFAql3dlSf244zpg,-2.051997887493714
QYgmpmgfQfD1WypU3UNAQw,zlpLjbwrKuNs8zROgB_qUQ,1.5234179701798134
o-NPgmrcihUoE0afXAmoPg,EVxY3Vcc-4uavsq2CQsk3g,4.27101340114145
cT_265KD6vSJYna_LXqRrg,w_UCGMgok7N9p0XdYBx1VQ,3.8715905045967944
ZHlrTv-dfChy4vLyscOdxA,iIe6PLxsZDVyrKf4ziKxyw,4.0
_m3XJdeVCIFNUyGbOwXqMw,fOz7RpohSqGKU9Y4ThTrDA,4.0
SDaoTBGP6sq_nKpBThUddQ,xjjxHavx4RIiW6zS6rasGA,3.2941735308767446
xbgb1wllKX0FNEeplqTvxg,XwV2-lISDp_5Acy72bA8Qg,4.7753224173946425
e2LoPn48_y83IEd4YhxeKA,JcFyuyo0Rt6gDiVZ9yJ3VQ,2.672027713219387
v0dXQnGIxRG1JlWRIKX1CA,hjDM6ylmxALkTdKMB-aybQ,2.0
v0dXQnGIxRG1JlWRIKX1CA,2t-a8qkgoRiiohThDVjfNw,4.333333333333333
C7hvShEj1G--Rc0exx6seQ,-S3Ng3QhYDnVPjWPgwZnCA,5.0
qRU5enRejimk46mV2iZBlg,7U-yh8dvsvhd87i2crfOAw,3.304531801987989
BMEmpeosi4LfwRlAMgtjbg,eZcCFV-8X91ZSnmB9807bw,3.038880572812289
BMEmpeosi4LfwRlAMgtjbg,lJickAvhPJ4L6wc7Epyx5A,3.0
EwWtH6--L7dpnGB5yWMxyA,VR8QvH2g-jEG5EfMzA_G9w,4.260201212626083
83494AJi1B1aBVcQLUyqgg,E0TK141YMBP0LBknhVKEqw,3.751857739870318
xiSoGBDMO5CtuAnrlM3RJQ,JTFFtWy_chbsHTs95yD_2Q,0.15337342247111982
9VC0TgH-WEbXhyNHtWMstg,0W4lkclzZThpx3V65bVgig,3.7874846961469926
CL7roRQM92y9QAY84iR3Ag,_f5RGz3nz0fjru2WQL2RCQ,-1.4999999999999998
sgUbr-bSfM8vfkkRLGZxCQ,9PYn-k2Tk1BV_ns8UvG7nA,8.881784197001252E-16
M451zCC4Az_Q_r35eordHQ,bZgfnQtLXly82_XmLBqOwQ,5.0
2XYdguaaZ7dgi6fAlddujg,MCXLDCA9F9Ui0VA9kuHlbA,3.9188561311598775
2XYdguaaZ7dgi6fAlddujg,8MdMBYTVavXF-smJapxrQA,3.4182050603770806
2XYdguaaZ7dgi6fAlddujg,yoxd-0jDkFOjyu34GwH1ag,3.029279644292946
2XYdguaaZ7dgi6fAlddujg,pDMxIQoqkZJeUe2r8XIVKQ,4.0
2XYdguaaZ7dgi6fAlddujg,3CI95LMvt4u1xqEWq6CbnQ,3.555555555555556
Ky9ZyGbDevrKAQcjNtaa2Q,j7TsOIl_pZm2wzs13-pRDQ,4.0
bp9b4_fS94ALQ3DxN0YG2A,K7lWdNUhCbcnEvI0NhGewg,3.6703520097872886
bp9b4_fS94ALQ3DxN0YG2A,Rj-7ymdw8aNZBRqGRAjR3Q,2.0729467534745445
tv4EIUJ6F4UtSGgNvl5S9g,4MQaqhBUJCpghGukSWNq7w,2.9999999999999996
9lHag_YTVKOa-4QE-pIgpQ,gxMa7j1LXIUxxBoP0osDpA,3.651084739625981
H3A4QAO3blCxofJZ-Wsfow,C0wsFPmZX7n_hJAmhVtFng,-0.7128129211020365
OSi6-PdrHeD5gTUjNSSqBg,P4Tt6nk66h0cuB3WiqomGA,3.5
OSi6-PdrHeD5gTUjNSSqBg,GrwvBAEALujIOPQeOfN1vA,3.5
OSi6-PdrHeD5gTUjNSSqBg,U7fZfH9C4hj5BFRYaPOo2w,3.493458706683618
OSi6-PdrHeD5gTUjNSSqBg,4x97gf5x2F0bV9lhn4IYuA,3.499999999999999
OSi6-PdrHeD5gTUjNSSqBg,I7eqTdTmRTWYwF9HNZAHxw,4.201679023183519
OSi6-PdrHeD5gTUjNSSqBg,cPEo3-TmIqCwHLFGKZgwGg,3.776370794079043
OSi6-PdrHeD5gTUjNSSqBg,x3-d_7Bgj4sYVks1xiq8kQ,3.9
Y577vGM-zQhIhfJzDujf_g,iGEvDk6hsizigmXhDKs2Vg,4.0
WAbTQD5OE6Mf6nYU9qUwGg,3fdtp-bzoE4ZgTakkcEBzQ,-0.04949123024953859
fMdgChfFv_fI_HRxif7T_w,i--dxuKd_6Dx7mwgQ5nl-g,2.8718534766976056
fMdgChfFv_fI_HRxif7T_w,-jdNqqzF1Dbve04oEd4jww,3.2551217493588007
fMdgChfFv_fI_HRxif7T_w,EhGPj8iJDIdaHnWg9d5BgA,2.7607103064623755
fMdgChfFv_fI_HRxif7T_w,1lLJDy73uBp_I2LJ0B0Fkw,3.0
fMdgChfFv_fI_HRxif7T_w,cKdox2gt3L1Dbb7MpOPdWg,4.676576299545473
s3aex-QpU6FU0Ej4PGJyOg,fXSOxjL7FP_sVew1gXnOIw,2.1952630519081424
MY1tfeaDMMLHS9x-AxxS4g,ijY4C4ut4M9xg3QvK2R2pg,3.874254171118958
MY1tfeaDMMLHS9x-AxxS4g,USRXU4ASBAFSKhlk-KVrCw,4.079221759508736
MY1tfeaDMMLHS9x-AxxS4g,2lcK3d4K7FU6O8wXdWzOmA,3.4255889408952145
1xBIL4TgxnYJ57LLRVnlXg,DkYS3arLOhA8si5uUEmHOw,5.0
HOrDu4PGh9obV8LAf0zaLQ,0rRLSX5rotp1_wiShc0jNw,4.0
HOrDu4PGh9obV8LAf0zaLQ,K6XIGkyk7-fuOQtA8i7p6A,4.594455716947989
HOrDu4PGh9obV8LAf0zaLQ,sKrt4CMGyG8YAjxVkk4hPQ,4.777777777777778
HOrDu4PGh9obV8LAf0zaLQ,ljkZuPphAFpuwNF1o9-FGw,4.470588235294118
2Kgd8_CKyYMvauEA6Z0mAA,G-0VVUUoNUKT3GrnjZnsaA,3.5
2Kgd8_CKyYMvauEA6Z0mAA,ud-OcPc0KQP-M1U1EpT1rw,3.5824549281501854
2Kgd8_CKyYMvauEA6Z0mAA,LcLssjZjZ-cmstCGFD-Nlg,4.513084524957207
2Kgd8_CKyYMvauEA6Z0mAA,kYxZJINpHlGjhCwUJtpWHg,2.9
2Kgd8_CKyYMvauEA6Z0mAA,FyTX0kl3D2VJ1jp1HRXALg,3.0999999999999996
2Kgd8_CKyYMvauEA6Z0mAA,-Miw03v5yXJWjH9MN1aglw,3.0
2Kgd8_CKyYMvauEA6Z0mAA,kJQw3U9iLHO1MLLso3p2Uw,4.7
2Kgd8_CKyYMvauEA6Z0mAA,aiZ8O5WScaF0IzxP7zOHVQ,3.6
2Kgd8_CKyYMvauEA6Z0mAA,aByEXqPlzfOqXn0B5mH6Hg,4.1
2Kgd8_CKyYMvauEA6Z0mAA,qpitebmIPKBnn2gf0rbVNQ,3.8
5cnJH5SPu6xUa5AGJBcbSQ,JLbgvGM4FXh9zNP4O5ZWjQ,3.9684948598539416
KuvzKejeCzG34wPfZ8GOtw,AjWFFZN8KwyqJzzi0DyEsw,0.21020728701183994
UmTMCfPlhA6kJLAsLycSfg,RwRNR4z3kY-4OsFqigY5sw,3.388864650655451
UmTMCfPlhA6kJLAsLycSfg,N93EYZy9R0sdlEvubu94ig,3.5849086950548905
UmTMCfPlhA6kJLAsLycSfg,tzl4KHt6ZAwyUJIEyemrtQ,3.0
UmTMCfPlhA6kJLAsLycSfg,R4EhR8xhONLFqqI6ZnzNWw,3.4027916968622747
UmTMCfPlhA6kJLAsLycSfg,uFTcyheegHAdRobLf_4Siw,3.0
UmTMCfPlhA6kJLAsLycSfg,K2CdjES-IZDDEgetOnf0Vw,3.4
UmTMCfPlhA6kJLAsLycSfg,67Pa_CtXthgJzXfY8JzLDQ,3.123101400515335
UmTMCfPlhA6kJLAsLycSfg,nqTvE7ivdU23oUWdI01tOA,3.2
UmTMCfPlhA6kJLAsLycSfg,Cg3sK4ptre1uPPCzPWH1aw,3.1999999999999997
UmTMCfPlhA6kJLAsLycSfg,7fbR8yaEV_aAdOaaE4-0FA,2.6
UmTMCfPlhA6kJLAsLycSfg,Q2ZNaN3p8s_-XXjBWyY2qA,3.7084514828802755
YHu-iA23Xj2c1bVa7JROhA,GJ_bXUPv672YwNg4TneJog,4.801626078033886
KdOifP5NyKBapw0hnV8a0g,ghRXtBi--SW8uWQhrijBjw,3.4309258300043814
VjrWjc7f6kzuXVAYd50Cdw,1jpYP-JNOEYCMIzP4OlGuQ,-0.8301270189221929
H6KpNWM0nJwwjOOZv5WpfQ,nm5yx8yvJNJYVjaRPwjnsw,3.0
H6KpNWM0nJwwjOOZv5WpfQ,_IAxXD30S4ODGh92m8tLJw,4.252905119510125
H6KpNWM0nJwwjOOZv5WpfQ,P8nY22PirIp-d1GpDn7qnA,4.089953925282156
Sc7T4XlLnqhvk6bk0I6iFA,6BcIG-1lnc58bxTlxQq17A,3.628010400457045
Sc7T4XlLnqhvk6bk0I6iFA,MV9fUwgI2AQa4uZArynRlA,4.0
8oljN25ZE-qaNjKjMYRYLw,CCRgGKhzxSpl38w7yhqKUw,1.932025697881259
Fwb7YdxaGO5LgaqPL132-w,0w3BdEOxvwKTpypwbN5kiQ,3.225637611832019
Fwb7YdxaGO5LgaqPL132-w,awI4hHMfa7H0Xf0-ChU5hg,4.102584032966598
Fwb7YdxaGO5LgaqPL132-w,25wTaO0_Rk-GLb4k2uMs0Q,2.9271393590528354
v5E6ALS5AajIVKEU07e2Eg,0ldxjei8v4q95fApIei3Lg,4.1138679081057274
v5E6ALS5AajIVKEU07e2Eg,Nm1pBGkT5euNOn29JHwXrQ,4.0
v5E6ALS5AajIVKEU07e2Eg,7sPNbCx7vGAaH7SbNPZ6oA,4.424703058738822
v5E6ALS5AajIVKEU07e2Eg,odyYR1Bg2bqmp1kVlm8OYw,4.220864905880731
v5E6ALS5AajIVKEU07e2Eg,3cHL1r5w2oLYH-veijtweA,4.374348860668574
v5E6ALS5AajIVKEU07e2Eg,E6EptDAQL88R3rBsIx0jRw,3.9761904761904763
v5E6ALS5AajIVKEU07e2Eg,NFMD_-wFrbfdhTcdHPDCZQ,3.47493584281069
v5E6ALS5AajIVKEU07e2Eg,P7pxQFqr7yBKMMI2J51udw,4.110981273881976
2YgNiHr22tvLDbLvm12DeA,qjnJFZtsY_nfRzoL3J_UWQ,-0.4999999999999999
awl2tjJrK1XcizOJBBQxqg,KVsv8wRGnLX8QWoNZKNMQA,2.2223870192928414
4ENdbgRsF7c3ynfc8jUizQ,qXKyD5s7f2dXucxQuI_KIA,2.5
4ENdbgRsF7c3ynfc8jUizQ,ZLhUJiLCk4WtHRzXS-nF0A,3.828814206109708
4ENdbgRsF7c3ynfc8jUizQ,MhQ7U1z-Ey8I8n80Osc75g,3.4
4ENdbgRsF7c3ynfc8jUizQ,DPZBuTuL7w5MVxsCEyQudQ,4.234374119053813
MF8zBfvc9Ns8MsNeZq6y7g,4JNXUYY8wbaaDmk3BPzlWw,2.5228351637252384
Ie_CcUbW22Ov0rOMaBU5QA,0QHMAUi6NdOUZ1ckXq0-sA,0.7360406091370559
OT3RrmI-HNqKo8P6ahCaZA,HGhXbgeMEcg1cIZwxyNDeg,2.6670285408760135
uDPgnEv6jZa4CSv6NX49TQ,9ot8oInkYZTt6wkkGe__vQ,2.4
uDPgnEv6jZa4CSv6NX49TQ,1uPQTz5XZSWr0ti7kUpaDw,4.693889242567185
uDPgnEv6jZa4CSv6NX49TQ,crstB-H5rOfbXhV8pX0e6g,4.7
uDPgnEv6jZa4CSv6NX49TQ,b-wEkSnjS9VSSymJI7Z_5A,1.9000000000000004
uDPgnEv6jZa4CSv6NX49TQ,3G4KcScA5srgsg-fAtWs2Q,2.2
uDPgnEv6jZa4CSv6NX49TQ,R3iom4lNTG-9A6qczf6V8w,4.4
uDPgnEv6jZa4CSv6NX49TQ,goihA0c0gTfhNKmgBOHYBA,2.8032493640985137
uDPgnEv6jZa4CSv6NX49TQ,nqTvE7ivdU23oUWdI01tOA,4.398529630992077
uDPgnEv6jZa4CSv6NX49TQ,ryF2_VC8OSNoe3VlA3bbkw,4.165211238247562
uDPgnEv6jZa4CSv6NX49TQ,RqOgBMpKYdsEOmBVmFXe3g,4.734291638938802
oXkISzBcD4MfX5olQOzOGg,eoHdUeQDNgQ6WYEnP2aiRw,2.570066140126346
Ec80MhfFrAQgVqHeDnHZFA,lFxhaA5tyFxKGtLp7yEjNA,4.0
qTJz5ENEHCv5Is3e0QbDlA,m9Cme6bUPuZFtqhN1AgmdQ,3.0
QpNPRu7w9v0OhNI79ef1iQ,tmxgCiEwue2t3T95OasOdw,-0.3333333333333333
PyeejBjgSO2UfvfDZMaLaQ,RESDUcs7fIiihp38-d6_6g,0.5712010538384299
_72QdatN4fPKO5QSNGFYRA,hihud--QRriCYZw1zZvW4g,4.83850874069784
_72QdatN4fPKO5QSNGFYRA,e55f_t6nVzsgvBjLldAMtw,2.5916153279371916
_72QdatN4fPKO5QSNGFYRA,kBJfBVaXJtPEKLTov1hJdQ,2.5111163921998227
u5M7-TO-rfX6NKo6DqRIrQ,Q19in1MFBw1V1gaUILvIeQ,3.0
ChNbDcW57eg9WEOUCE69JQ,6V_7ldr9tjmet0BdAnC34A,2.39736416727491
t8WOKccGRHNyNwRGh5hoWw,rbbcyLXhGzIr0j4XNLdayw,2.7919798102838875
-YZ4FnNeN1APUP9l0LCVwA,tQifTiY-vutj8orxcMJKfQ,3.822377131751785
s0RVo61WRbxpPAAGl3zSzg,azE1DNVQFBU8boVbaJhj7w,4.269062105161717
GXV9rjcKX90xnBRpI9n7KA,GQnk0fAYzVvNScqXHajEcA,4.0
E66ZrWTNSRsNzvyhcmCjBg,riM-pBsdqRRVXtAVbLfsxQ,4.175854670376203
E66ZrWTNSRsNzvyhcmCjBg,j2bx_ctb_ED3zbfSaqhQmQ,4.544745398301047
tJGzdHAStyrfO5CfvwDUmA,K7lWdNUhCbcnEvI0NhGewg,2.1558167589946273
zrESudirjip-s8wxxAB0xw,a4grXFNKZmZm0ZJXd1PVdQ,-1.0
GyYInrWOVwPEqECKOC9T3g,zkuCoXFQOceyNaPJLUDZzA,2.857142857142857
C3N9hxed7jQ-ht8JBqV8BA,c_iQzwsTDYraPvHSKz88QA,-0.8840625751164897
uXBFrzS2E8mjgovlyhw28A,_w5hBpkjHs5_Hv3pLeHtIw,2.684209713925901
vgjIDXVuy6SLuQxKRjlHQw,P4lfCI0WSaVoA2VFdsZRiQ,0.2514337565720857
-KYEnakr7ZwIw8bB5PdI8w,CaF9FC8GEBfDDbptPgkgBw,4.0
9wLtMApHLswed6DbvXscwg,wPiRP76arN0NB3M1ZXXp7g,-0.4999999999999996
U_Ne8BOcLn1iWBgInHVzEQ,IsN0qEzgAXBjbT3qn6lokA,3.091181356467435
U_Ne8BOcLn1iWBgInHVzEQ,ropJyZdmv6NeDU2Vz1I_Hg,4.098459732576122
